2,0,0,6,12,0,0,2,
1,0,0,3,2,0,3,1,
10,1,0,4,33,11,1,9,
7,1,0,1,22,1,2,7,
12,1,0,28,40,48,19,11,
5,4,0,2,13,10,2,4,
6,1,0,3,17,0,3,6,
13,1,0,3,51,0,1,6,
6,1,0,3,24,0,1,6,
3,2,0,2,7,0,1,3,
2,1,0,1,6,1,1,1,
3,1,0,13,20,0,10,2,
3,1,0,12,19,0,0,3,
2,1,0,1,3,0,1,2,
17,1,0,4,43,88,5,13,
7,0,0,7,27,9,1,1,
4,0,0,13,17,6,1,3,
2,1,0,0,2,1,3,2,
20,1,0,78,190,50,11,5,
3,1,0,1,6,3,1,2,
3,0,0,4,8,3,1,1,
24,0,0,33,88,142,8,8,
1,1,0,1,1,0,2,1,
2,1,0,0,8,0,0,2,
2,0,0,10,25,0,1,2,
3,1,0,0,8,3,2,1,
3,0,0,15,13,1,1,3,
21,0,0,3,65,76,1,13,
4,0,0,7,25,4,1,3,
4,0,0,10,10,4,1,1,
6,1,0,7,23,0,2,6,
1,1,0,1,1,0,4,1,
2,1,0,4,6,0,1,2,
20,2,0,2,33,34,65,20,
6,1,0,6,6,15,91,6,
1,0,0,2,2,0,1,1,
5,1,0,11,13,0,1,5,
3,1,0,11,28,1,1,3,
1,1,0,0,1,0,6,1,
3,0,0,16,22,1,0,3,
14,1,0,12,32,19,9,9,
1,1,0,2,1,0,9,1,
11,1,0,0,19,0,2,11,
3,0,0,6,8,3,2,2,
3,1,0,3,8,0,1,2,
4,1,0,4,4,6,54,4,
3,1,0,2,6,0,1,2,
8,1,0,3,13,8,6,8,
3,1,0,2,6,0,1,2,
4,0,0,22,33,6,3,1,
10,1,0,4,13,23,58,10,
2,1,0,9,14,0,1,2,
9,0,0,24,57,36,4,3,
2,1,0,3,4,0,1,1,
4,0,0,19,24,0,1,3,
5,0,0,22,38,10,1,1,
4,2,0,0,7,4,6,2,
13,1,0,10,66,34,1,4,
2,1,0,3,9,0,1,1,
5,1,0,23,31,0,1,3,
14,1,0,1,28,0,1,14,
2,1,0,1,4,0,1,1,
2,1,0,1,4,0,1,1,
5,1,0,11,44,10,0,4,
4,0,0,8,22,4,8,3,
12,1,0,21,41,52,3,9,
3,1,0,1,5,0,2,3,
3,1,0,12,21,0,1,2,
7,1,0,0,26,19,2,2,
4,1,0,3,14,0,0,4,
7,1,1,3,8,21,2,7,
4,1,0,3,7,0,2,4,
10,1,0,3,20,25,6,10,
2,1,0,0,17,1,1,2,
9,1,0,4,38,0,1,6,
13,1,0,5,41,6,0,8,
2,1,0,0,2,1,3,2,
7,1,0,1,19,0,2,6,
4,0,0,11,17,0,1,3,
3,1,0,1,4,1,0,3,
4,1,0,3,27,0,1,4,
4,0,0,13,16,6,1,1,
3,0,14,10,16,3,14,1,
3,1,0,6,6,3,1,3,
5,1,0,12,30,4,1,4,
4,0,0,4,6,4,2,4,
3,0,0,4,8,3,1,1,
4,1,0,6,18,0,2,4,
4,0,0,8,9,6,1,1,
10,1,0,0,40,0,1,7,
8,1,0,3,20,0,1,7,
2,0,0,6,4,1,0,1,
2,1,0,2,8,0,1,2,
3,1,0,0,6,1,1,3,
3,1,0,14,15,0,1,2,
4,1,0,2,5,0,0,4,
4,0,0,9,12,6,1,1,
2,1,0,5,18,1,3,2,
2,1,0,2,4,1,0,1,
2,1,0,1,3,1,1,2,
5,1,0,0,7,10,6,5,
4,0,0,12,17,6,1,1,
4,0,0,12,22,6,1,1,
2,1,0,0,4,0,0,2,
7,1,0,1,9,3,36,6,
10,0,0,1,22,21,3,9,
3,1,0,0,6,0,1,2,
4,0,0,8,8,6,1,1,
4,0,0,16,19,4,1,3,
3,1,0,5,9,0,1,2,
2,1,0,3,4,0,1,1,
5,1,0,0,5,10,2,5,
4,1,0,2,17,0,1,4,
3,0,0,14,14,3,1,1,
4,0,0,9,11,6,1,1,
12,1,30,8,30,54,73,11,
3,1,0,8,15,0,1,2,
3,1,0,11,20,0,1,2,
7,0,0,24,48,19,1,4,
4,0,0,8,8,6,1,1,
3,1,8,1,25,1,8,1,
5,1,0,9,31,0,1,3,
7,0,0,13,18,19,2,6,
5,0,0,27,46,4,1,5,
14,0,0,22,38,85,6,10,
6,1,0,0,6,15,29,6,
1,1,0,1,1,0,1,1,
3,1,0,9,15,0,1,2,
3,1,0,8,16,0,1,2,
4,1,0,10,29,4,2,3,
2,0,0,4,10,1,1,1,
4,0,0,8,9,6,1,1,
1,1,0,0,2,0,0,1,
3,1,3,2,4,1,6,3,
5,2,0,2,25,0,1,3,
4,2,0,0,7,4,0,2,
5,1,0,8,20,2,1,3,
8,0,0,9,22,0,1,8,
3,1,0,0,3,3,3,3,
1,1,0,2,1,0,3,1,
9,1,0,2,14,16,1,5,
0,1,0,0,0,0,12,0,
2,1,0,3,5,1,102,1,
4,0,0,11,14,6,1,1,
2,1,0,1,2,1,4,2,
2,0,0,5,4,0,2,2,
7,1,0,0,16,21,4,4,
7,1,0,0,8,1,1,0,
6,1,0,0,28,15,0,3,
1,1,0,1,2,0,2,1,
3,1,0,8,15,3,1,3,
5,2,0,1,8,6,5,3,
5,1,0,2,10,0,1,4,
10,1,0,1,20,0,2,10,
2,1,0,4,7,0,1,2,
12,1,0,20,39,28,1,9,
5,0,0,7,36,4,1,3,
37,1,0,5,50,0,28,33,
10,0,0,20,44,45,1,5,
6,0,0,9,11,13,1,6,
7,1,0,1,7,21,19,7,
4,0,0,4,11,0,2,4,
12,1,0,38,93,36,26,3,
4,1,0,0,19,2,1,3,
2,1,0,9,12,1,0,2,
3,1,0,2,5,1,16,2,
4,0,0,23,39,4,1,3,
9,0,0,31,50,22,2,7,
19,1,0,5,66,0,2,10,
2,1,0,1,7,1,1,1,
3,1,0,0,5,0,1,3,
11,1,0,5,26,53,1,2,
6,1,0,0,6,15,3,6,
2,1,0,2,2,1,2,2,
2,1,0,2,8,0,1,2,
7,1,0,6,33,0,2,5,
7,0,0,20,30,7,1,3,
36,1,0,7,95,490,8,33,
2,0,0,3,5,1,1,1,
2,0,0,4,18,1,1,2,
44,0,0,54,131,722,41,30,
3,1,0,1,6,3,1,3,
4,1,0,4,12,0,1,4,
16,0,0,2,45,0,88,15,
6,1,0,4,16,0,16,5,
8,0,0,2,18,28,1,8,
7,0,0,28,41,9,2,5,
2,0,0,4,18,1,0,2,
9,0,0,33,48,28,2,6,
4,1,0,8,21,0,1,3,
3,1,0,2,3,3,8,3,
6,1,0,0,12,3,5,6,
58,1,0,26,122,1631,6,45,
4,0,0,12,21,0,1,2,
3,1,0,8,10,1,1,3,
5,1,0,17,26,2,0,4,
3,1,0,6,14,0,1,3,
4,0,0,4,12,6,3,3,
30,1,0,20,137,341,4,24,
5,1,0,2,16,0,21,5,
7,1,0,4,9,21,7,7,
1,1,0,0,1,0,5,1,
4,0,0,5,5,6,1,3,
3,1,0,0,18,0,3,3,
3,0,0,5,8,0,0,3,
4,0,0,13,13,6,2,3,
9,1,0,24,40,16,1,8,
5,1,0,8,10,4,1,4,
5,0,0,4,6,8,1,4,
8,1,0,3,20,0,1,5,
5,1,0,0,5,10,16,5,
5,1,0,4,13,10,14,4,
4,2,0,0,7,4,0,2,
6,0,0,3,8,9,1,1,
3,1,0,3,3,3,11,3,
4,0,0,13,20,4,1,3,
5,0,0,13,24,0,1,3,
30,1,0,9,64,13,154,24,
3,1,0,8,10,1,1,3,
4,1,0,7,18,0,1,3,
7,0,0,3,19,0,3,4,
6,1,0,5,24,0,1,6,
5,1,0,5,9,10,1,5,
0,1,0,0,0,0,0,0,
12,1,0,0,19,42,10,10,
9,1,0,1,16,14,181,8,
5,1,0,10,30,0,1,5,
2,1,0,1,2,1,17,2,
7,1,0,21,31,21,7,3,
2,3,0,2,16,0,1,2,
4,0,0,9,13,4,0,4,
4,0,0,14,17,6,1,1,
4,0,0,8,9,6,1,1,
12,1,0,3,22,40,2,8,
2,1,0,4,2,1,4,2,
11,1,0,0,20,0,3,11,
3,0,0,5,5,0,1,1,
8,0,0,10,15,26,3,4,
4,1,0,0,15,0,1,3,
0,1,0,0,0,0,10,0,
19,1,0,6,64,55,11,12,
17,3,0,1,28,0,5,17,
4,0,0,8,10,6,1,1,
11,1,0,4,21,0,12,11,
2,0,0,5,11,1,1,1,
11,0,0,25,49,47,1,6,
3,0,0,4,10,1,0,3,
20,1,0,0,27,0,3,18,
2,1,0,1,12,0,1,2,
8,1,0,40,61,0,2,2,
10,1,0,9,21,0,1,10,
4,1,0,14,57,4,0,2,
10,1,0,9,37,15,2,5,
1,1,0,0,2,0,0,1,
1,1,0,1,2,0,2,1,
4,1,0,7,24,0,3,3,
5,1,0,6,20,10,1,2,
6,0,0,21,46,0,1,3,
8,1,0,1,12,24,19,8,
1,1,0,0,1,0,9,1,
11,2,0,5,30,23,12,9,
5,0,0,17,23,6,1,3,
3,1,0,1,11,0,4,2,
10,1,0,8,20,0,0,10,
9,1,0,3,23,0,1,8,
5,1,0,0,5,10,1,5,
2,0,0,7,16,0,1,2,
11,1,0,17,68,27,6,10,
12,0,25,13,26,42,25,3,
3,0,0,8,9,1,1,3,
17,1,0,46,85,72,2,9,
2,1,0,2,4,1,1,1,
2,1,0,1,4,1,1,1,
3,1,0,1,7,1,1,2,
8,1,0,7,22,0,1,4,
2,1,0,2,4,1,1,1,
2,1,0,4,4,0,1,2,
2,1,0,1,4,0,1,1,
2,1,0,8,14,0,1,2,
5,0,0,17,26,0,1,3,
13,2,0,1,23,68,205,13,
7,2,0,1,13,11,5,5,
2,2,0,2,9,0,1,1,
8,1,0,0,41,0,15,7,
2,1,0,1,6,0,1,1,
2,2,0,2,10,0,1,1,
1,1,0,1,1,0,13,1,
2,1,0,1,5,0,1,1,
13,1,0,0,28,72,1,11,
7,1,0,17,24,9,1,4,
9,0,0,10,25,0,3,9,
4,0,0,5,10,6,1,3,
10,1,0,2,14,11,5,10,
6,0,0,4,29,15,1,1,
5,1,0,1,20,10,0,5,
8,2,0,1,17,14,60,6,
9,0,0,5,17,6,0,9,
3,0,0,6,13,3,0,3,
8,0,0,3,10,16,1,1,
5,1,0,3,13,0,1,5,
6,0,0,17,26,13,1,5,
2,0,0,9,7,0,1,2,
3,1,0,2,13,0,2,3,
3,0,0,9,14,3,1,1,
3,1,0,8,16,3,1,3,
3,1,0,1,4,3,0,3,
20,1,0,0,46,188,4,15,
8,0,0,25,50,26,2,4,
5,0,0,14,26,0,1,3,
4,1,0,2,5,0,1,1,
15,1,0,13,35,77,9,7,
5,1,0,24,25,4,2,5,
4,5,0,1,9,6,0,4,
2,1,0,2,8,0,1,2,
5,1,0,13,18,0,3,5,
5,1,0,9,12,0,1,4,
2,0,0,12,19,0,1,2,
4,0,0,11,16,4,1,3,
7,0,0,12,19,7,1,7,
7,2,0,1,15,7,7,4,
2,1,0,3,5,1,2,2,
4,0,0,13,21,0,1,2,
17,0,5,9,22,112,9,8,
2,1,0,8,14,0,1,2,
12,1,6,3,23,20,6,2,
7,1,0,15,48,9,12,6,
4,1,0,8,9,0,6,4,
4,1,0,2,4,6,41,4,
4,0,0,12,30,0,1,3,
4,1,0,9,19,6,1,3,
2,0,0,1,4,1,1,2,
4,0,0,12,18,0,1,2,
3,0,0,8,7,1,1,0,
4,0,0,9,13,4,1,3,
11,1,0,3,30,53,3,8,
12,1,0,6,33,20,7,8,
7,0,0,30,52,3,1,2,
6,1,0,2,12,1,1,6,
5,1,0,0,11,0,3,3,
4,1,0,0,17,6,1,4,
8,1,0,1,30,20,62,6,
9,1,0,3,24,0,8,9,
3,1,0,0,6,3,2,2,
2,1,0,1,4,0,1,1,
2,1,0,1,5,0,1,1,
2,0,0,3,17,1,1,2,
7,0,0,10,23,11,1,3,
6,0,0,21,28,5,1,5,
6,1,0,4,26,5,11,4,
9,1,0,18,29,16,1,7,
9,0,0,10,35,0,8,6,
3,0,0,9,21,3,1,3,
1,1,0,0,1,0,6,1,
3,1,0,11,20,0,1,2,
9,1,0,19,35,14,1,7,
1,1,0,1,1,0,2,1,
3,1,0,1,4,3,1,2,
6,1,0,15,29,7,4,4,
2,1,0,9,9,0,1,1,
3,1,0,2,4,1,1,2,
2,1,0,6,13,0,1,1,
15,1,0,9,29,25,10,15,
2,1,0,6,6,0,1,1,
5,1,0,1,19,4,0,4,
3,0,0,4,11,1,0,3,
5,1,0,5,36,8,1,2,
6,1,0,1,7,5,2,0,
4,2,0,0,7,4,8,2,
4,2,0,0,7,4,7,2,
2,1,0,0,5,1,1,2,
3,0,0,4,6,3,1,1,
4,0,0,5,11,2,4,4,
6,1,0,0,12,0,3,6,
9,1,0,5,23,0,3,5,
4,2,0,0,7,4,6,2,
6,0,0,26,48,13,1,1,
4,0,0,8,8,6,1,1,
3,0,0,5,13,3,1,3,
3,1,0,10,16,1,2,3,
4,1,0,2,12,0,1,3,
15,1,0,6,26,0,68,14,
4,1,0,2,24,4,1,3,
2,1,0,0,5,0,5,2,
3,1,0,2,6,3,1,2,
4,0,0,8,21,4,1,3,
3,0,0,8,13,0,1,3,
2,0,0,10,12,0,1,2,
7,1,0,20,28,21,3,3,
7,0,0,12,23,9,2,6,
2,1,0,1,5,0,2,2,
8,1,0,0,26,26,5,7,
5,1,0,1,14,4,17,4,
3,1,0,6,11,0,0,3,
2,1,0,0,2,1,1,2,
3,1,0,4,8,1,2,3,
2,1,0,3,4,1,1,2,
2,1,0,0,8,0,1,2,
2,1,0,0,4,1,0,2,
0,1,0,0,0,0,0,0,
7,1,0,2,23,1,27,6,
2,0,0,3,8,0,6,1,
6,1,0,8,30,3,1,1,
6,2,0,0,13,9,6,4,
5,1,0,6,16,0,1,1,
4,1,0,16,30,6,2,3,
2,1,0,1,17,0,1,2,
57,0,2,33,156,1378,29,46,
3,0,0,13,15,3,1,1,
8,1,0,2,37,26,4,7,
4,2,0,0,7,4,1,2,
7,1,0,35,48,1,0,2,
8,1,0,39,60,4,0,2,
6,0,0,5,21,5,1,5,
8,0,0,16,30,28,1,4,
5,0,0,9,15,0,2,4,
8,0,2,9,9,24,2,2,
3,1,0,0,4,0,1,2,
2,0,0,7,4,1,1,2,
10,1,0,18,31,7,1,8,
13,2,0,0,20,66,6,5,
3,1,0,5,7,0,0,3,
13,1,0,8,31,50,1,12,
3,1,0,2,6,0,2,2,
14,1,0,1,16,37,2,14,
5,1,0,4,7,8,1,4,
1,1,0,0,1,0,3,1,
3,1,0,3,3,3,24,3,
13,1,0,3,44,0,1,10,
12,0,0,17,31,6,2,10,
6,1,22,4,9,13,22,6,
4,0,0,8,10,6,1,1,
2,1,0,2,4,1,3,2,
7,1,0,2,13,1,9,7,
4,0,0,10,12,6,1,1,
1,3,0,0,2,0,6,1,
11,1,0,21,49,15,2,8,
8,1,0,4,29,18,3,8,
3,1,0,3,3,3,21,3,
11,0,0,5,22,19,82,11,
10,1,0,4,25,0,7,10,
3,1,0,2,7,1,1,2,
3,1,0,12,15,0,1,2,
4,1,0,0,6,0,10,4,
3,0,0,7,11,3,1,1,
2,1,0,5,12,0,1,1,
2,1,0,0,2,1,4,2,
5,1,0,21,33,0,4,3,
8,0,0,13,18,26,3,4,
1,1,0,0,1,0,3,1,
6,1,0,3,21,0,1,1,
7,0,0,7,30,19,1,1,
1,1,0,2,2,0,2,1,
4,1,0,3,13,0,0,3,
7,1,0,1,9,0,11,7,
3,1,0,3,6,0,1,3,
8,0,0,12,17,28,3,3,
8,0,0,11,17,28,2,3,
5,4,0,1,16,0,4,5,
7,1,0,3,7,21,5,7,
6,1,0,1,27,0,1,3,
3,1,0,7,10,0,1,2,
4,1,0,7,23,0,4,4,
4,1,0,4,12,0,0,0,
3,1,0,2,18,3,1,3,
5,0,0,13,25,10,1,4,
3,0,0,16,23,1,0,3,
4,1,3,5,32,6,4,3,
4,1,0,0,5,0,1,3,
2,1,0,14,30,0,0,2,
8,1,0,2,31,0,1,5,
3,0,0,6,9,3,1,1,
4,0,0,12,18,0,1,2,
4,1,0,3,13,0,1,3,
10,1,0,1,27,29,1,4,
8,1,0,4,16,0,2,6,
2,1,0,1,13,1,0,2,
5,1,0,21,46,0,1,4,
5,2,0,4,11,6,2,3,
21,0,0,15,46,178,13,18,
3,1,0,10,22,1,1,3,
5,1,0,1,10,8,5,5,
2,1,0,3,16,0,0,2,
5,1,0,6,5,10,16,5,
3,0,0,5,7,3,0,3,
7,1,0,7,23,1,1,7,
2,1,0,4,12,1,0,2,
4,1,0,6,17,0,1,3,
23,1,0,16,91,251,1,4,
1,1,0,1,1,0,2,1,
8,1,0,2,11,10,4,7,
6,1,0,1,17,9,1,3,
8,1,0,22,32,16,3,3,
12,1,0,12,59,50,1,7,
2,0,0,1,5,1,1,0,
4,1,0,2,4,6,5,4,
8,0,0,14,20,28,3,3,
11,0,0,20,28,49,2,7,
16,1,0,7,16,120,77,16,
4,0,0,20,28,6,2,3,
3,1,0,3,6,0,1,2,
3,0,0,13,23,3,4,1,
5,1,0,2,20,0,1,3,
2,1,0,4,7,0,1,2,
3,0,0,6,9,3,1,1,
20,2,0,15,36,174,11,8,
18,1,0,20,39,67,1,11,
4,0,0,13,18,6,1,1,
1,1,0,1,2,0,2,1,
8,1,0,5,32,0,2,7,
5,1,0,6,8,8,8,5,
2,1,0,3,4,0,1,2,
7,1,0,0,21,0,1,4,
13,0,0,17,34,0,1,11,
7,1,0,0,8,9,1,5,
9,0,0,10,31,16,1,9,
8,1,0,3,37,0,2,6,
23,1,0,5,39,77,4,21,
2,1,0,3,8,1,1,2,
3,0,0,10,15,3,1,1,
8,1,0,9,50,20,2,3,
8,1,0,12,28,16,3,6,
4,1,0,6,25,0,1,4,
18,1,1,6,36,0,1,18,
5,1,0,0,16,6,0,3,
5,1,0,2,11,0,5,4,
4,1,0,1,9,0,2,3,
3,0,0,14,22,3,1,1,
3,1,0,5,4,3,1,3,
2,0,0,4,10,1,1,1,
3,1,0,6,10,1,1,3,
3,1,0,10,12,0,1,2,
18,2,0,6,61,119,4,8,
1,1,0,3,1,0,260,1,
2,0,0,3,7,1,1,1,
5,2,0,0,8,6,6,3,
1,1,0,0,2,0,0,1,
7,1,0,25,42,0,2,2,
2,1,0,1,2,1,8,2,
2,0,0,4,9,1,1,1,
5,0,0,8,7,10,1,5,
1,1,0,2,2,0,2,1,
4,0,3,3,10,0,3,3,
44,0,0,39,132,596,39,40,
24,0,0,2,43,130,3,23,
16,1,0,20,37,0,2,10,
3,1,1,1,9,1,2,2,
5,1,0,1,7,0,3,5,
4,1,0,3,13,0,1,4,
13,1,0,11,34,0,4,7,
3,1,0,2,4,0,6,3,
3,1,0,12,18,1,1,2,
7,0,0,4,15,0,10,7,
3,1,2,0,5,1,3,3,
4,0,0,3,5,4,2,4,
159,1,1,11,254,12093,14,151,
0,1,0,0,0,0,459,0,
5,1,5,1,13,0,8,4,
19,1,0,3,31,127,7,17,
5,1,0,6,10,0,1,5,
3,1,0,0,18,3,1,3,
4,0,0,13,16,6,1,1,
7,1,0,15,39,15,1,3,
8,1,0,1,15,8,4,8,
3,1,0,4,5,1,1,2,
3,1,0,10,15,0,1,3,
2,0,0,4,5,1,1,2,
3,0,0,4,8,3,1,1,
21,1,0,16,73,74,1,8,
3,0,0,3,5,3,2,3,
8,1,0,9,53,0,1,4,
1,1,0,2,1,0,3,1,
8,1,0,19,56,22,1,3,
3,1,0,5,9,0,1,3,
3,1,0,19,16,0,0,3,
22,1,0,12,48,87,14,18,
8,0,0,10,15,28,3,3,
3,2,0,2,45,1,1,1,
7,1,0,16,44,0,1,6,
3,1,0,11,20,0,1,2,
1,1,0,1,1,0,13,1,
3,1,0,8,15,0,1,2,
3,2,0,1,10,0,1,2,
9,1,0,17,30,10,0,5,
5,1,0,4,18,4,1,4,
4,0,0,11,17,2,1,2,
4,1,0,1,16,0,1,3,
12,1,0,14,56,0,3,6,
3,1,0,0,3,3,100,3,
4,2,0,0,7,4,1,2,
11,0,0,24,62,55,1,1,
3,1,0,11,21,3,1,3,
3,1,0,0,7,3,1,2,
2,1,0,3,11,0,1,2,
3,0,0,4,8,3,1,1,
20,0,0,4,34,148,38,20,
3,1,0,7,9,0,1,2,
4,1,0,1,8,0,5,4,
5,0,0,16,28,10,1,3,
5,2,0,0,10,6,8,3,
4,1,0,2,5,0,5,4,
7,0,0,23,27,13,1,5,
42,1,0,3,98,701,6,38,
9,1,62,6,26,24,62,5,
3,0,0,4,5,3,6,1,
3,1,0,13,33,1,1,3,
5,0,0,18,21,8,1,3,
3,1,0,8,15,0,1,2,
10,1,0,5,44,33,10,3,
3,1,0,11,20,0,1,2,
7,1,0,4,35,0,1,6,
7,1,0,2,17,1,11,7,
35,1,0,16,85,61,36,16,
9,1,0,0,16,0,1,8,
1,1,0,1,1,0,147,1,
15,1,0,6,51,25,13,8,
5,1,0,0,6,0,0,5,
2,0,0,12,19,0,1,2,
2,1,0,2,3,0,2,2,
5,1,0,3,18,0,1,5,
3,1,0,10,27,0,1,3,
2,1,0,6,6,0,1,1,
3,1,0,8,18,0,1,2,
14,1,0,0,32,31,2,13,
3,1,0,10,21,3,1,3,
3,1,0,8,14,0,1,2,
9,1,19,7,25,20,19,6,
3,1,1,1,5,3,4,3,
2,0,0,3,5,1,1,1,
2,1,0,2,2,1,2,2,
5,1,0,2,11,0,1,1,
4,0,0,25,30,0,3,4,
9,1,0,20,51,20,7,6,
5,1,0,5,14,4,1,4,
4,0,0,12,15,4,1,3,
3,0,0,9,11,3,1,1,
2,1,0,0,11,0,1,2,
5,1,0,7,21,4,1,4,
51,1,1,13,110,997,20,35,
2,1,0,3,5,0,1,2,
4,0,0,12,12,0,4,4,
3,1,0,1,4,1,1,3,
7,1,0,1,16,19,9,6,
3,1,0,20,33,1,1,3,
12,1,0,2,17,0,4,7,
4,2,0,0,7,4,3,2,
4,2,0,0,7,4,0,2,
4,2,0,0,7,4,1,2,
4,1,0,7,18,0,1,3,
3,0,0,7,11,3,1,1,
6,0,2,9,7,11,2,3,
25,1,0,3,36,144,4,25,
4,0,0,12,14,6,1,1,
11,0,0,16,32,43,16,7,
5,1,3,9,12,0,3,3,
6,0,0,14,31,3,1,4,
4,2,0,0,7,4,9,2,
4,0,0,20,29,6,1,1,
5,0,0,34,48,10,2,4,
4,1,0,0,5,2,1,0,
12,0,0,6,17,22,8,12,
2,1,0,4,6,0,1,1,
2,1,0,1,3,0,1,2,
1,1,0,0,2,0,0,1,
17,1,0,8,40,18,6,11,
3,1,0,2,4,0,8,3,
9,2,0,0,17,4,24,7,
2,1,0,4,16,0,0,2,
9,0,0,12,20,36,3,3,
5,0,0,18,36,0,1,3,
4,1,0,5,11,0,1,3,
12,1,0,1,21,0,3,11,
2,0,0,2,7,0,1,2,
18,0,0,27,62,97,12,12,
7,1,6,3,21,9,6,4,
6,1,0,1,9,5,1,6,
2,1,0,3,3,1,1,1,
22,1,0,6,43,211,1,10,
9,1,0,7,38,36,1,8,
15,1,0,9,15,105,54,15,
4,0,0,11,20,0,1,4,
4,0,0,7,12,6,1,3,
36,1,0,19,36,630,188,36,
4,0,0,16,25,0,0,3,
7,1,0,29,38,15,6,3,
1,1,0,0,2,0,2,0,
10,1,0,44,61,45,37,7,
8,1,0,15,30,10,1,7,
13,1,0,11,35,0,1,13,
8,1,0,0,14,28,65,6,
2,1,0,2,2,1,1,2,
8,0,0,24,43,26,1,5,
5,0,4,6,13,4,4,2,
7,0,0,4,17,0,1,5,
5,0,0,15,20,0,1,3,
9,0,0,34,76,36,4,7,
4,1,0,5,18,0,1,3,
6,1,0,1,14,3,89,6,
4,1,0,3,4,6,4,4,
7,0,0,18,47,0,1,5,
2,1,0,1,3,0,1,2,
2,0,0,1,4,1,23,2,
1,1,0,2,1,0,4,1,
2,0,0,7,11,0,1,2,
5,0,0,32,43,8,0,5,
5,0,0,31,53,8,0,5,
8,2,0,7,21,6,1,2,
16,1,0,1,53,118,6,10,
3,1,0,10,15,0,1,3,
4,1,0,3,7,0,4,4,
7,1,2,1,17,9,2,4,
8,1,0,8,97,26,3,4,
24,1,0,14,24,276,138,24,
4,1,0,5,7,0,0,4,
2,0,0,3,4,1,2,1,
3,1,0,4,11,0,1,1,
4,1,0,0,19,2,1,2,
4,1,2,0,5,0,2,4,
1,1,0,0,1,0,6,1,
6,1,0,21,25,3,1,6,
2,1,0,1,2,1,8,2,
4,0,0,8,22,4,1,3,
10,1,0,8,32,27,1,10,
13,1,0,7,34,40,3,7,
4,1,0,2,10,0,1,4,
42,0,5,43,125,799,33,34,
3,0,0,8,11,3,1,1,
14,1,0,1,23,0,9,14,
3,1,0,1,3,3,10,3,
6,0,0,15,34,0,1,3,
3,1,0,0,3,3,3,3,
3,1,0,5,12,1,2,2,
3,0,0,19,25,1,1,3,
4,0,0,18,22,4,1,2,
12,1,0,14,32,52,3,5,
3,0,0,9,13,3,1,1,
4,0,0,9,14,4,1,2,
18,0,0,17,52,143,1,12,
4,2,0,0,7,4,2,2,
22,1,0,32,59,207,120,18,
2,1,0,1,9,0,1,2,
2,1,0,5,15,0,1,2,
4,0,0,9,12,4,1,3,
2,1,0,0,6,1,0,2,
72,1,0,32,133,2258,4,64,
4,1,0,6,22,0,1,4,
4,0,0,10,12,6,1,1,
6,1,0,1,15,5,2,6,
2,3,3,0,3,1,3,1,
5,0,0,22,38,4,1,5,
7,1,0,4,17,9,1,5,
4,0,0,8,9,6,1,1,
3,1,0,0,3,3,43,3,
10,1,0,3,23,29,0,0,
10,1,0,0,11,0,1,7,
4,1,0,3,13,0,1,1,
4,1,0,5,21,0,1,2,
2,0,0,17,28,0,3,2,
1,1,0,0,2,0,0,1,
15,1,0,19,38,79,1,10,
3,0,0,4,8,3,1,1,
5,0,0,12,33,8,1,3,
3,0,0,1,4,3,1,0,
3,0,0,1,4,3,1,0,
5,0,0,18,22,8,1,3,
15,1,0,1,44,105,6,13,
8,1,75,7,23,16,75,4,
2,1,0,2,2,1,4,2,
2,1,0,14,14,0,1,1,
7,0,0,40,58,0,1,3,
42,1,0,16,135,0,23,36,
12,1,0,2,35,44,1,11,
2,1,0,2,15,0,2,2,
6,1,0,1,11,0,3,6,
6,1,0,14,26,13,1,4,
3,0,0,1,4,3,1,0,
3,0,0,1,4,3,1,0,
11,0,0,4,17,0,56,11,
23,1,0,5,46,161,27,15,
7,1,0,4,7,21,190,7,
9,0,0,10,31,6,1,9,
13,1,0,2,44,0,3,9,
2,0,0,4,4,1,1,2,
8,0,0,3,22,28,1,7,
2,0,0,4,4,1,1,2,
2,0,0,8,15,0,1,2,
3,0,0,4,5,3,1,1,
6,2,0,0,11,9,4,6,
3,0,0,16,23,1,0,3,
9,0,0,10,19,16,2,0,
5,1,0,10,21,2,2,4,
6,1,0,4,24,0,1,5,
2,1,0,1,10,0,1,2,
3,1,0,1,5,0,5,3,
12,0,0,16,38,30,6,9,
9,1,0,1,16,0,0,9,
20,0,0,29,93,190,7,3,
4,0,0,6,9,6,1,3,
2,0,0,4,19,1,0,2,
6,0,0,19,24,13,1,5,
3,1,0,8,15,0,1,2,
3,1,0,11,20,0,1,2,
8,1,0,7,38,0,18,8,
6,1,8,9,17,13,9,0,
8,0,0,11,26,12,1,3,
2,1,0,3,2,1,29,2,
8,1,0,2,16,8,1,6,
5,0,0,2,10,0,4,2,
7,1,0,2,20,0,2,7,
2,1,0,1,9,0,1,2,
7,1,0,7,17,0,1,7,
22,0,0,28,61,85,4,8,
3,0,0,4,8,3,1,1,
3,1,0,10,14,3,1,3,
6,1,6,1,10,9,6,5,
10,1,0,0,14,13,1,0,
6,0,0,20,37,5,3,5,
4,0,0,8,13,4,1,4,
4,2,0,0,7,4,1,2,
11,1,0,5,33,0,2,9,
7,0,0,1,16,1,2,3,
3,1,0,8,18,3,1,3,
10,5,0,0,23,31,1,10,
4,2,0,0,7,4,1,2,
